Episode,Scenario,Condition,CM_LateralDeviation_m,Observed_LateralDeviation_m,RelativeDegradation_percent
340,C,RM,1.0193,1.1767,15.44
340,C,RA,1.015,1.3039,28.45
341,C,RM,1.0226,1.211,18.42
341,C,RA,1.0113,1.2934,27.89
342,C,RM,1.0048,1.172,16.64
342,C,RA,1.0186,1.2689,24.56
343,C,RM,1.0126,1.204,18.9
343,C,RA,1.012,1.2718,25.67
344,C,RM,1.0208,1.1717,14.78
344,C,RA,0.999,1.2782,27.95
345,C,RM,1.0061,1.1718,16.47
345,C,RA,1.0236,1.2971,26.71
346,C,RM,1.0298,1.2116,17.65
346,C,RA,1.0158,1.2598,24.02
347,C,RM,1.0165,1.1806,16.14
347,C,RA,1.0217,1.2843,25.7
348,C,RM,1.0197,1.1754,15.27
348,C,RA,1.0156,1.2671,24.77
349,C,RM,1.0065,1.1798,17.22
349,C,RA,0.9986,1.2791,28.09
350,C,RM,1.0244,1.1667,13.88
350,C,RA,1.011,1.2866,27.26
351,C,RM,1.0356,1.2187,17.68
351,C,RA,1.0241,1.2799,24.98
352,C,RM,1.0213,1.1848,16.01
352,C,RA,1.0121,1.3078,29.21
353,C,RM,1.019,1.2088,18.63
353,C,RA,1.012,1.3001,28.47
354,C,RM,1.0254,1.1801,15.09
354,C,RA,1.0174,1.2812,25.93
355,C,RM,1.0167,1.1785,15.92
355,C,RA,1.0065,1.2854,27.7
356,C,RM,1.0247,1.1738,14.55
356,C,RA,1.0274,1.2956,26.1
357,C,RM,1.0221,1.1728,14.74
357,C,RA,1.0176,1.3,27.76
358,C,RM,1.0254,1.1934,16.39
358,C,RA,1.0115,1.3028,28.8
359,C,RM,1.0073,1.2016,19.29
359,C,RA,1.0169,1.2892,26.78
360,C,RM,1.0127,1.1806,16.58
360,C,RA,1.0195,1.2865,26.19
361,C,RM,1.0246,1.1546,12.68
361,C,RA,1.0011,1.2757,27.43
362,C,RM,1.006,1.1745,16.75
362,C,RA,1.0097,1.2747,26.25
363,C,RM,1.031,1.2057,16.94
363,C,RA,1.0138,1.2923,27.47
364,C,RM,1.0229,1.1702,14.41
364,C,RA,1.0229,1.3176,28.81
365,C,RM,1.0122,1.1965,18.21
365,C,RA,1.0195,1.2937,26.89
366,C,RM,1.0199,1.1677,14.49
366,C,RA,1.0065,1.2942,28.58
367,C,RM,1.024,1.1889,16.1
367,C,RA,1.0252,1.2892,25.76
368,C,RM,1.001,1.1849,18.37
368,C,RA,1.0245,1.3012,27.0
369,C,RM,1.0123,1.1818,16.75
369,C,RA,1.0181,1.3185,29.5
370,C,RM,1.0233,1.1889,16.18
370,C,RA,1.0031,1.2483,24.45
371,C,RM,1.0073,1.1923,18.36
371,C,RA,1.0088,1.2811,26.99
372,C,RM,1.0303,1.1601,12.6
372,C,RA,1.0335,1.3026,26.04
373,C,RM,1.0186,1.1959,17.4
373,C,RA,1.0263,1.2853,25.24
374,C,RM,1.0158,1.195,17.64
374,C,RA,1.0122,1.2905,27.49
375,C,RM,1.0313,1.2069,17.03
375,C,RA,1.0181,1.3107,28.74
376,C,RM,0.9976,1.1918,19.47
376,C,RA,1.0081,1.2803,27.0
377,C,RM,1.0189,1.1687,14.69
377,C,RA,1.0012,1.2747,27.31
378,C,RM,1.022,1.1731,14.78
378,C,RA,1.0135,1.2793,26.22
379,C,RM,1.0162,1.1948,17.58
379,C,RA,1.0142,1.2739,25.61
380,C,RM,1.0367,1.1862,14.42
380,C,RA,1.0081,1.2943,28.39
381,C,RM,1.0088,1.1969,18.65
381,C,RA,1.0285,1.282,24.65
382,C,RM,1.0072,1.204,19.54
382,C,RA,1.0109,1.2908,27.69
383,C,RM,1.0167,1.159,14.0
383,C,RA,1.0206,1.3004,27.42
384,C,RM,1.0277,1.1859,15.39
384,C,RA,1.0073,1.2973,28.79
385,C,RM,1.0257,1.1942,16.43
385,C,RA,1.021,1.2615,23.56
386,C,RM,1.0061,1.165,15.79
386,C,RA,1.0129,1.3199,30.31
387,C,RM,1.0169,1.1928,17.3
387,C,RA,1.0245,1.3088,27.76
388,C,RM,1.0157,1.1722,15.4
388,C,RA,1.0122,1.2636,24.83
389,C,RM,1.0034,1.1963,19.22
389,C,RA,1.0177,1.2503,22.86
390,C,RM,1.0209,1.1769,15.28
390,C,RA,1.0232,1.2783,24.93
391,C,RM,1.0069,1.1991,19.09
391,C,RA,1.0128,1.2831,26.68
392,C,RM,1.0271,1.1904,15.9
392,C,RA,1.0104,1.2654,25.24
393,C,RM,1.0133,1.2016,18.58
393,C,RA,1.0022,1.256,25.32
394,C,RM,1.01,1.215,20.3
394,C,RA,1.0302,1.295,25.71
395,C,RM,1.0071,1.1372,12.92
395,C,RA,1.0203,1.2957,26.99
396,C,RM,1.0113,1.1741,16.1
396,C,RA,1.0244,1.2759,24.56
397,C,RM,1.0046,1.1961,19.06
397,C,RA,1.0131,1.2725,25.6
398,C,RM,0.9973,1.178,18.11
398,C,RA,1.0217,1.2713,24.43
399,C,RM,1.0052,1.1766,17.05
399,C,RA,1.028,1.2639,22.95
400,C,RM,1.013,1.1678,15.27
400,C,RA,1.0055,1.259,25.21
401,C,RM,1.0038,1.1248,12.05
401,C,RA,1.0178,1.2759,25.36
402,C,RM,1.0097,1.1933,18.18
402,C,RA,1.0157,1.2877,26.78
403,C,RM,1.0171,1.1968,17.66
403,C,RA,1.0265,1.2762,24.32
404,C,RM,1.0046,1.1128,10.78
404,C,RA,1.0185,1.269,24.59
405,C,RM,1.0234,1.1794,15.23
405,C,RA,1.0242,1.2689,23.89
406,C,RM,1.0293,1.1679,13.47
406,C,RA,1.0159,1.2826,26.25
407,C,RM,1.0085,1.1542,14.45
407,C,RA,1.0303,1.2913,25.33
408,C,RM,1.0192,1.1723,15.02
408,C,RA,1.0119,1.27,25.51
409,C,RM,1.027,1.1974,16.59
409,C,RA,1.0141,1.2921,27.42
410,C,RM,1.0132,1.1973,18.17
410,C,RA,1.0056,1.2593,25.24
411,C,RM,1.0166,1.1651,14.61
411,C,RA,1.0311,1.263,22.49
412,C,RM,1.0167,1.2076,18.77
412,C,RA,1.0077,1.2978,28.79
413,C,RM,1.0184,1.185,16.36
413,C,RA,1.0259,1.2832,25.08
414,C,RM,1.0083,1.1985,18.86
414,C,RA,1.0211,1.2825,25.59
415,C,RM,1.0211,1.2017,17.69
415,C,RA,1.0048,1.2642,25.82
416,C,RM,1.012,1.1394,12.59
416,C,RA,1.0281,1.2791,24.41
417,C,RM,1.022,1.1894,16.38
417,C,RA,1.0072,1.2837,27.45
418,C,RM,1.0155,1.1595,14.18
418,C,RA,1.0089,1.2633,25.22
419,C,RM,1.0184,1.1821,16.08
419,C,RA,1.0362,1.2978,25.25
420,C,RM,1.0083,1.1847,17.5
420,C,RA,1.0304,1.271,23.34
421,C,RM,1.0278,1.1669,13.54
421,C,RA,1.0208,1.2911,26.48
422,C,RM,1.0136,1.1741,15.83
422,C,RA,1.0195,1.3052,28.03
423,C,RM,1.0126,1.1743,15.98
423,C,RA,1.0092,1.2901,27.84
424,C,RM,1.025,1.1554,12.72
424,C,RA,1.0088,1.2651,25.41
425,C,RM,1.0237,1.1967,16.91
425,C,RA,1.0076,1.2871,27.74
426,C,RM,1.0067,1.1431,13.54
426,C,RA,1.0297,1.3034,26.58
427,C,RM,1.0247,1.1963,16.74
427,C,RA,1.0162,1.2745,25.42
428,C,RM,1.0245,1.1932,16.46
428,C,RA,1.0215,1.2861,25.9
429,C,RM,1.0084,1.2006,19.06
429,C,RA,1.0044,1.2895,28.38
430,C,RM,1.0227,1.1674,14.15
430,C,RA,1.0193,1.3332,30.79
431,C,RM,1.0281,1.1677,13.58
431,C,RA,1.0138,1.3348,31.67
432,C,RM,1.0186,1.189,16.73
432,C,RA,1.0324,1.265,22.52
433,C,RM,1.0052,1.2122,20.58
433,C,RA,1.0165,1.2532,23.29
434,C,RM,1.0163,1.1754,15.66
434,C,RA,1.0227,1.2791,25.07
435,C,RM,1.0254,1.1546,12.6
435,C,RA,1.0145,1.2909,27.25
436,C,RM,1.0013,1.1843,18.28
436,C,RA,1.0222,1.2705,24.29
437,C,RM,1.0101,1.1734,16.16
437,C,RA,1.0092,1.2785,26.68
438,C,RM,1.0127,1.1944,17.94
438,C,RA,1.0156,1.2622,24.28
439,C,RM,1.0284,1.2082,17.49
439,C,RA,1.0007,1.3142,31.33
440,C,RM,1.0253,1.1796,15.04
440,C,RA,1.0015,1.2694,26.75
441,C,RM,1.0156,1.1804,16.23
441,C,RA,1.0277,1.301,26.59
442,C,RM,1.012,1.1855,17.15
442,C,RA,1.0212,1.2671,24.08
443,C,RM,1.0146,1.2103,19.28
443,C,RA,1.0237,1.2841,25.43
444,C,RM,1.0178,1.1956,17.47
444,C,RA,1.0298,1.2837,24.65
445,C,RM,1.0123,1.2097,19.5
445,C,RA,1.0178,1.2861,26.35
446,C,RM,1.0311,1.1883,15.25
446,C,RA,1.018,1.2761,25.35
447,C,RM,1.0095,1.162,15.11
447,C,RA,1.013,1.3034,28.66
448,C,RM,1.0242,1.1973,16.9
448,C,RA,1.016,1.283,26.27
449,C,RM,1.0192,1.1856,16.33
449,C,RA,1.0296,1.3183,28.05
450,C,RM,1.0202,1.1915,16.79
450,C,RA,1.0207,1.322,29.52
451,C,RM,1.0187,1.1778,15.61
451,C,RA,1.0186,1.2855,26.2
452,C,RM,1.0186,1.191,16.93
452,C,RA,1.0196,1.2795,25.49
453,C,RM,0.9979,1.2119,21.44
453,C,RA,1.0099,1.2838,27.12
454,C,RM,1.0179,1.1944,17.34
454,C,RA,1.0155,1.2973,27.76
455,C,RM,1.0257,1.1727,14.33
455,C,RA,1.0181,1.2661,24.36
456,C,RM,1.0203,1.184,16.04
456,C,RA,1.017,1.3046,28.27
457,C,RM,1.007,1.2036,19.52
457,C,RA,1.0111,1.2899,27.58
458,C,RM,1.0065,1.1284,12.11
458,C,RA,1.0263,1.2912,25.82
459,C,RM,1.023,1.2145,18.72
459,C,RA,1.0336,1.2865,24.46
460,C,RM,1.0264,1.1955,16.47
460,C,RA,1.0231,1.2995,27.01
461,C,RM,1.0328,1.1821,14.46
461,C,RA,1.0163,1.2668,24.65
462,C,RM,1.0189,1.2267,20.4
462,C,RA,1.0111,1.2409,22.73
463,C,RM,1.0145,1.187,17.01
463,C,RA,1.0048,1.2657,25.97
464,C,RM,1.011,1.211,19.78
464,C,RA,1.0249,1.2635,23.28
465,C,RM,1.0019,1.225,22.27
465,C,RA,1.0203,1.3035,27.75
466,C,RM,1.019,1.1828,16.07
466,C,RA,1.0141,1.2878,26.99
467,C,RM,1.0319,1.1722,13.59
467,C,RA,1.0082,1.2722,26.19
468,C,RM,1.0203,1.1981,17.43
468,C,RA,1.0152,1.3134,29.38
469,C,RM,1.0181,1.1952,17.39
469,C,RA,1.0284,1.3085,27.23
470,C,RM,1.029,1.1918,15.82
470,C,RA,1.0188,1.2906,26.68
471,C,RM,1.042,1.1661,11.92
471,C,RA,1.0147,1.283,26.43
472,C,RM,1.0137,1.1884,17.23
472,C,RA,1.0014,1.2828,28.1
473,C,RM,1.0157,1.1914,17.3
473,C,RA,1.0059,1.3006,29.3
474,C,RM,1.0026,1.1977,19.47
474,C,RA,1.0183,1.3048,28.14
475,C,RM,1.0067,1.1951,18.72
475,C,RA,1.0288,1.2917,25.55
476,C,RM,1.0113,1.1751,16.2
476,C,RA,1.0228,1.2986,26.97
477,C,RM,1.0197,1.177,15.43
477,C,RA,1.0134,1.2864,26.94
478,C,RM,1.0232,1.1983,17.11
478,C,RA,1.0399,1.285,23.58
479,C,RM,1.013,1.1572,14.24
479,C,RA,1.0144,1.2691,25.12
480,C,RM,1.0067,1.1745,16.66
480,C,RA,1.0196,1.3085,28.33
481,C,RM,1.0266,1.2089,17.75
481,C,RA,1.0283,1.2973,26.16
482,C,RM,1.0216,1.2124,18.68
482,C,RA,1.0209,1.2991,27.25
483,C,RM,1.0057,1.1947,18.79
483,C,RA,1.0158,1.2912,27.11
484,C,RM,1.0154,1.1807,16.28
484,C,RA,1.0219,1.2917,26.4
485,C,RM,1.0168,1.1862,16.67
485,C,RA,1.0173,1.2616,24.02
486,C,RM,1.0305,1.2125,17.66
486,C,RA,1.016,1.2722,25.21
487,C,RM,1.0018,1.1416,13.95
487,C,RA,1.0124,1.282,26.63
488,C,RM,1.0208,1.1967,17.23
488,C,RA,1.0212,1.306,27.89
489,C,RM,1.0249,1.1849,15.6
489,C,RA,1.0271,1.2756,24.19
490,C,RM,1.0267,1.1806,15.0
490,C,RA,1.0222,1.2651,23.77
491,C,RM,1.0198,1.1837,16.07
491,C,RA,1.0006,1.2818,28.09
492,C,RM,1.0257,1.1973,16.73
492,C,RA,1.0123,1.3011,28.53
493,C,RM,1.0273,1.172,14.09
493,C,RA,1.0098,1.2469,23.48
494,C,RM,1.0156,1.1963,17.8
494,C,RA,1.0166,1.3161,29.46
495,C,RM,1.0241,1.1486,12.16
495,C,RA,1.0283,1.3104,27.44
496,C,RM,1.0411,1.2028,15.53
496,C,RA,1.0204,1.2929,26.71
497,C,RM,1.0225,1.1868,16.07
497,C,RA,1.0159,1.2882,26.81
498,C,RM,1.0201,1.1522,12.95
498,C,RA,1.0331,1.2964,25.49
499,C,RM,1.0104,1.193,18.08
499,C,RA,1.022,1.2647,23.76
500,C,RM,1.0028,1.1757,17.24
500,C,RA,1.008,1.2918,28.15
