Episode,Scenario,Condition,CM_LateralDeviation_m,Observed_LateralDeviation_m,RelativeDegradation_percent
339,C,RA,0.7935,1.0722,35.12
340,C,RM,0.8081,0.9463,17.1
340,C,RA,0.8023,1.0923,36.15
341,C,RM,0.8059,0.9428,17.0
341,C,RA,0.8038,1.0572,31.53
342,C,RM,0.8093,0.9772,20.75
342,C,RA,0.7972,1.036,29.96
343,C,RM,0.8058,0.929,15.29
343,C,RA,0.8008,1.0622,32.64
344,C,RM,0.8057,0.9849,22.25
344,C,RA,0.8072,1.0352,28.25
345,C,RM,0.7931,0.975,22.93
345,C,RA,0.7963,1.0437,31.07
346,C,RM,0.8024,0.9696,20.84
346,C,RA,0.7936,1.0368,30.65
347,C,RM,0.8062,0.9603,19.11
347,C,RA,0.7886,1.0416,32.07
348,C,RM,0.798,0.9733,21.97
348,C,RA,0.8059,1.0389,28.91
349,C,RM,0.8052,0.9507,18.07
349,C,RA,0.8083,1.0465,29.47
350,C,RM,0.8052,0.9768,21.31
350,C,RA,0.7887,1.0829,37.3
351,C,RM,0.8057,0.9608,19.26
351,C,RA,0.8059,1.0786,33.85
352,C,RM,0.8044,0.9788,21.68
352,C,RA,0.8026,1.0779,34.3
353,C,RM,0.8065,0.9512,17.94
353,C,RA,0.8037,1.0426,29.71
354,C,RM,0.7906,0.9625,21.75
354,C,RA,0.7978,1.0258,28.58
355,C,RM,0.8099,0.9575,18.22
355,C,RA,0.8017,1.051,31.11
356,C,RM,0.8079,0.9497,17.55
356,C,RA,0.8063,1.0422,29.26
357,C,RM,0.796,0.9282,16.6
357,C,RA,0.8031,1.0637,32.45
358,C,RM,0.8197,0.9547,16.47
358,C,RA,0.8155,1.0668,30.82
359,C,RM,0.8018,0.9749,21.59
359,C,RA,0.8115,1.0582,30.41
360,C,RM,0.8181,0.9804,19.84
360,C,RA,0.8002,1.0774,34.64
361,C,RM,0.8167,0.9629,17.89
361,C,RA,0.8128,1.0681,31.4
362,C,RM,0.8018,0.9563,19.27
362,C,RA,0.8017,1.0509,31.08
363,C,RM,0.8236,0.9715,17.97
363,C,RA,0.7774,1.0548,35.68
364,C,RM,0.7913,0.9906,25.19
364,C,RA,0.7947,1.0472,31.78
365,C,RM,0.7934,0.9545,20.31
365,C,RA,0.797,1.0512,31.88
366,C,RM,0.8119,0.9743,19.99
366,C,RA,0.803,1.0674,32.93
367,C,RM,0.7971,0.9557,19.9
367,C,RA,0.8164,1.0564,29.4
368,C,RM,0.8046,0.9801,21.82
368,C,RA,0.7833,1.0731,37.0
369,C,RM,0.7959,0.9502,19.38
369,C,RA,0.8071,1.0796,33.77
370,C,RM,0.8032,0.9765,21.58
370,C,RA,0.7967,1.0389,30.4
371,C,RM,0.7915,0.9673,22.21
371,C,RA,0.7916,1.0663,34.7
372,C,RM,0.8054,0.9447,17.29
372,C,RA,0.8152,1.0787,32.33
373,C,RM,0.8149,0.947,16.21
373,C,RA,0.8044,1.0634,32.2
374,C,RM,0.7948,0.958,20.54
374,C,RA,0.8226,1.0464,27.22
375,C,RM,0.7897,0.962,21.81
375,C,RA,0.797,1.0423,30.77
376,C,RM,0.7878,0.9816,24.61
376,C,RA,0.7944,1.0662,34.21
377,C,RM,0.7966,0.9947,24.87
377,C,RA,0.7992,1.0588,32.48
378,C,RM,0.7943,0.9396,18.3
378,C,RA,0.8095,1.0322,27.51
379,C,RM,0.8098,0.9668,19.39
379,C,RA,0.7866,1.0289,30.81
380,C,RM,0.8046,0.9623,19.6
380,C,RA,0.801,1.0513,31.25
381,C,RM,0.794,0.9636,21.36
381,C,RA,0.8024,1.0964,36.63
382,C,RM,0.8075,0.9408,16.52
382,C,RA,0.8015,1.0802,34.77
383,C,RM,0.796,0.9572,20.26
383,C,RA,0.8057,1.0443,29.61
384,C,RM,0.8087,0.9647,19.3
384,C,RA,0.8053,1.0861,34.86
385,C,RM,0.8173,0.983,20.28
385,C,RA,0.8145,1.0808,32.69
386,C,RM,0.8119,0.9529,17.36
386,C,RA,0.7897,1.0479,32.7
387,C,RM,0.8077,0.9619,19.1
387,C,RA,0.7979,1.0944,37.17
388,C,RM,0.811,0.9772,20.49
388,C,RA,0.7978,1.0426,30.7
389,C,RM,0.8082,0.9757,20.73
389,C,RA,0.8131,1.0559,29.86
390,C,RM,0.8002,0.9353,16.88
390,C,RA,0.7962,1.0581,32.88
391,C,RM,0.8028,0.9702,20.86
391,C,RA,0.7923,1.0398,31.25
392,C,RM,0.8011,0.9635,20.27
392,C,RA,0.8098,1.052,29.91
393,C,RM,0.8025,0.9867,22.95
393,C,RA,0.8095,1.0574,30.62
394,C,RM,0.8075,0.9578,18.61
394,C,RA,0.8044,1.0414,29.46
395,C,RM,0.8136,0.9339,14.78
395,C,RA,0.797,1.0777,35.21
396,C,RM,0.7987,0.9179,14.93
396,C,RA,0.8078,1.0694,32.39
397,C,RM,0.7988,0.926,15.93
397,C,RA,0.8072,1.0678,32.29
398,C,RM,0.8107,0.9572,18.07
398,C,RA,0.794,1.0504,32.29
399,C,RM,0.8053,0.9411,16.86
399,C,RA,0.8049,1.0586,31.53
400,C,RM,0.8227,0.9486,15.31
400,C,RA,0.8056,1.0326,28.18
401,C,RM,0.8066,0.9697,20.23
401,C,RA,0.7983,1.0455,30.96
402,C,RM,0.8001,0.9555,19.42
402,C,RA,0.8072,1.0806,33.87
403,C,RM,0.8069,0.9581,18.74
403,C,RA,0.7986,1.0658,33.46
404,C,RM,0.8041,0.9303,15.7
404,C,RA,0.7946,1.0641,33.91
405,C,RM,0.8121,0.9485,16.8
405,C,RA,0.8004,1.0569,32.05
406,C,RM,0.7954,0.9682,21.72
406,C,RA,0.796,1.0486,31.74
407,C,RM,0.8107,0.9743,20.18
407,C,RA,0.7996,1.0213,27.73
408,C,RM,0.803,0.9581,19.31
408,C,RA,0.802,1.0435,30.12
409,C,RM,0.7963,0.9555,19.99
409,C,RA,0.7987,1.0631,33.1
410,C,RM,0.8066,0.9854,22.18
410,C,RA,0.8069,1.0929,35.44
411,C,RM,0.805,0.9559,18.75
411,C,RA,0.8049,1.06,31.7
412,C,RM,0.8133,0.9565,17.61
412,C,RA,0.8008,1.0494,31.05
413,C,RM,0.8001,0.9612,20.13
413,C,RA,0.7994,1.0455,30.8
414,C,RM,0.8114,0.9469,16.71
414,C,RA,0.8044,1.053,30.91
415,C,RM,0.8004,0.9658,20.67
415,C,RA,0.7947,1.075,35.28
416,C,RM,0.8069,0.9594,18.9
416,C,RA,0.8,1.0655,33.18
417,C,RM,0.7961,0.9325,17.14
417,C,RA,0.7999,1.0751,34.4
418,C,RM,0.8159,0.964,18.16
418,C,RA,0.8063,1.0255,27.19
419,C,RM,0.7991,0.9331,16.78
419,C,RA,0.8065,1.0527,30.52
420,C,RM,0.8099,0.9883,22.04
420,C,RA,0.803,1.0532,31.15
421,C,RM,0.8143,0.9477,16.39
421,C,RA,0.8086,1.0568,30.69
422,C,RM,0.7969,0.9411,18.09
422,C,RA,0.8219,1.0598,28.94
423,C,RM,0.7956,0.9614,20.84
423,C,RA,0.7992,1.0777,34.84
424,C,RM,0.8033,1.0137,26.19
424,C,RA,0.8029,1.0259,27.77
425,C,RM,0.8018,0.9549,19.1
425,C,RA,0.805,1.0645,32.24
426,C,RM,0.8129,0.9524,17.16
426,C,RA,0.7955,1.0517,32.2
427,C,RM,0.7962,1.0203,28.15
427,C,RA,0.8041,1.0676,32.77
428,C,RM,0.811,0.959,18.25
428,C,RA,0.8034,1.026,27.72
429,C,RM,0.8159,0.9633,18.07
429,C,RA,0.7966,1.0695,34.26
430,C,RM,0.7972,0.9589,20.29
430,C,RA,0.8072,1.0966,35.86
431,C,RM,0.8031,0.9507,18.38
431,C,RA,0.8019,1.0609,32.29
432,C,RM,0.8106,0.9758,20.38
432,C,RA,0.8119,1.0651,31.19
433,C,RM,0.8009,0.942,17.62
433,C,RA,0.8065,1.0795,33.85
434,C,RM,0.8042,0.9575,19.07
434,C,RA,0.8186,1.0569,29.11
435,C,RM,0.8173,0.9734,19.09
435,C,RA,0.8033,1.0664,32.75
436,C,RM,0.8086,0.9456,16.95
436,C,RA,0.8077,1.0294,27.45
437,C,RM,0.7971,0.9404,17.97
437,C,RA,0.8055,1.0382,28.89
438,C,RM,0.8143,0.9363,14.99
438,C,RA,0.7963,1.0525,32.18
439,C,RM,0.8155,0.95,16.49
439,C,RA,0.8162,1.0798,32.29
440,C,RM,0.8034,0.9613,19.65
440,C,RA,0.7843,1.0444,33.15
441,C,RM,0.7985,0.9444,18.27
441,C,RA,0.8002,1.06,32.47
442,C,RM,0.8079,0.958,18.59
442,C,RA,0.813,1.0704,31.66
443,C,RM,0.8017,0.9447,17.83
443,C,RA,0.8004,1.0584,32.23
444,C,RM,0.7854,0.9545,21.53
444,C,RA,0.7993,1.0825,35.44
445,C,RM,0.8189,0.9922,21.17
445,C,RA,0.8041,1.091,35.68
446,C,RM,0.8019,0.9783,22.0
446,C,RA,0.7999,1.0761,34.52
447,C,RM,0.8031,0.9787,21.86
447,C,RA,0.8067,1.0572,31.05
448,C,RM,0.8066,0.9826,21.82
448,C,RA,0.819,1.0459,27.71
449,C,RM,0.7994,0.9466,18.42
449,C,RA,0.798,1.0652,33.48
450,C,RM,0.808,0.9744,20.59
450,C,RA,0.8038,1.0873,35.28
451,C,RM,0.797,0.9695,21.64
451,C,RA,0.8089,1.0529,30.17
452,C,RM,0.797,0.9354,17.37
452,C,RA,0.8067,1.0196,26.39
453,C,RM,0.8152,0.9538,17.0
453,C,RA,0.8056,1.0797,34.03
454,C,RM,0.7901,0.9773,23.69
454,C,RA,0.7883,1.0521,33.47
455,C,RM,0.7997,0.95,18.79
455,C,RA,0.7965,1.067,33.96
456,C,RM,0.8142,0.9648,18.5
456,C,RA,0.8126,1.0724,31.97
457,C,RM,0.8125,0.9656,18.84
457,C,RA,0.7993,1.0499,31.35
458,C,RM,0.7974,0.9727,21.99
458,C,RA,0.8041,1.0605,31.89
459,C,RM,0.8055,0.9635,19.61
459,C,RA,0.8067,1.0758,33.36
460,C,RM,0.8071,0.9522,17.97
460,C,RA,0.7974,1.0545,32.24
461,C,RM,0.8096,0.9401,16.11
461,C,RA,0.8024,1.0352,29.01
462,C,RM,0.8037,0.9561,18.96
462,C,RA,0.804,1.0851,34.97
463,C,RM,0.7866,0.9515,20.96
463,C,RA,0.8144,1.0612,30.3
464,C,RM,0.8098,0.9596,18.49
464,C,RA,0.8035,1.0571,31.56
465,C,RM,0.8138,0.9904,21.7
465,C,RA,0.8094,1.0284,27.05
466,C,RM,0.7968,0.9598,20.46
466,C,RA,0.8131,1.0436,28.35
467,C,RM,0.7988,0.971,21.56
467,C,RA,0.7922,1.0535,32.97
468,C,RM,0.8005,0.9913,23.84
468,C,RA,0.812,1.0328,27.2
469,C,RM,0.7918,0.9684,22.31
469,C,RA,0.8055,1.0438,29.58
470,C,RM,0.8209,0.9603,16.99
470,C,RA,0.7973,1.0478,31.42
471,C,RM,0.7911,0.9576,21.04
471,C,RA,0.7944,1.0411,31.05
472,C,RM,0.8091,0.9471,17.06
472,C,RA,0.7967,1.0723,34.6
473,C,RM,0.7985,0.9728,21.82
473,C,RA,0.7978,1.0648,33.48
474,C,RM,0.8069,0.9545,18.29
474,C,RA,0.8172,1.0696,30.89
475,C,RM,0.7926,0.9761,23.14
475,C,RA,0.8131,1.0855,33.5
476,C,RM,0.8024,0.9893,23.3
476,C,RA,0.8037,1.0604,31.94
477,C,RM,0.8141,0.943,15.82
477,C,RA,0.8018,1.0385,29.53
478,C,RM,0.8025,0.9705,20.94
478,C,RA,0.804,1.0418,29.58
479,C,RM,0.8036,0.9336,16.18
479,C,RA,0.8057,1.0724,33.11
480,C,RM,0.7989,0.9839,23.15
480,C,RA,0.805,1.0808,34.27
481,C,RM,0.8077,0.9599,18.84
481,C,RA,0.807,1.0452,29.51
482,C,RM,0.8061,0.9546,18.41
482,C,RA,0.8142,1.0273,26.18
483,C,RM,0.8018,0.9482,18.26
483,C,RA,0.8054,1.0579,31.35
484,C,RM,0.7996,0.9864,23.36
484,C,RA,0.8047,1.1039,37.19
485,C,RM,0.8138,0.9554,17.39
485,C,RA,0.7991,1.0569,32.25
486,C,RM,0.8059,0.9695,20.3
486,C,RA,0.7917,1.0644,34.44
487,C,RM,0.794,0.9889,24.55
487,C,RA,0.796,1.0552,32.57
488,C,RM,0.8216,0.9592,16.75
488,C,RA,0.8004,1.0592,32.33
489,C,RM,0.8071,0.9685,19.99
489,C,RA,0.7913,1.0648,34.56
490,C,RM,0.8095,0.9468,16.96
490,C,RA,0.8126,1.0366,27.57
491,C,RM,0.8047,0.9501,18.06
491,C,RA,0.8071,1.01,25.14
492,C,RM,0.8129,0.9395,15.57
492,C,RA,0.7894,1.0643,34.83
493,C,RM,0.795,0.9445,18.8
493,C,RA,0.803,1.0607,32.09
494,C,RM,0.7959,0.9639,21.11
494,C,RA,0.8118,1.0496,29.3
495,C,RM,0.8055,0.9448,17.29
495,C,RA,0.7955,1.0599,33.23
496,C,RM,0.7959,0.9666,21.44
496,C,RA,0.794,1.0638,33.97
497,C,RM,0.8183,0.9808,19.86
497,C,RA,0.8089,1.07,32.28
498,C,RM,0.7951,0.9336,17.42
498,C,RA,0.7952,1.0406,30.87
499,C,RM,0.795,0.96,20.75
499,C,RA,0.8037,1.0577,31.62
500,C,RM,0.7966,0.9895,24.22
500,C,RA,0.808,1.0554,30.61
