Episode,mIoU,Geo_MAE,Success_Rate
3576,78.262,0.3043,66.661
3577,77.619,0.313,66.538
3578,77.83,0.3007,68.411
3579,79.069,0.3087,67.782
3580,77.237,0.2975,65.351
3581,77.546,0.2954,65.921
3582,78.582,0.2893,64.45
3583,78.913,0.2862,65.244
3584,78.965,0.2812,66.11
3585,78.488,0.3084,65.401
3586,77.785,0.3006,64.408
3587,78.14,0.2853,66.974
3588,77.131,0.2961,66.238
3589,76.816,0.3059,65.997
3590,76.971,0.289,66.582
3591,76.335,0.2864,68.617
3592,77.322,0.2805,66.736
3593,76.821,0.2703,65.185
3594,77.904,0.2677,63.673
3595,77.655,0.2693,65.602
3596,77.398,0.2803,67.28
3597,78.116,0.276,67.132
3598,78.838,0.2737,64.964
3599,79.023,0.2684,63.594
3600,79.165,0.2495,62.324
3601,78.737,0.2437,62.733
3602,78.484,0.2561,62.123
3603,78.087,0.2815,63.589
3604,78.383,0.3039,64.773
3605,78.569,0.3146,65.762
3606,80.013,0.298,65.424
3607,78.256,0.2887,66.019
3608,77.457,0.2949,65.21
3609,78.702,0.2947,65.426
3610,76.583,0.311,65.161
3611,77.871,0.3074,66.165
3612,78.296,0.3295,65.489
3613,78.431,0.2942,63.919
3614,78.661,0.2957,63.626
3615,79.614,0.2815,62.404
3616,79.314,0.2796,64.823
3617,79.276,0.273,65.684
3618,80.404,0.286,64.668
3619,79.839,0.2641,63.897
3620,80.465,0.2744,65.199
3621,79.943,0.2933,66.036
3622,80.054,0.284,66.556
3623,79.924,0.2837,66.305
3624,79.173,0.2728,66.741
3625,78.023,0.2843,65.551
3626,78.435,0.2781,66.973
3627,78.244,0.2856,68.13
3628,78.281,0.2859,69.501
3629,78.694,0.2844,67.855
3630,79.632,0.27,67.955
3631,79.026,0.2938,68.061
3632,80.221,0.2998,67.179
3633,80.797,0.313,67.347
3634,79.805,0.2953,65.152
3635,80.339,0.3264,65.572
3636,80.17,0.309,64.313
3637,80.094,0.296,62.241
3638,78.838,0.3002,61.325
3639,78.519,0.2854,61.53
3640,79.029,0.2927,61.979
3641,78.126,0.2977,62.277
3642,77.502,0.3053,62.154
3643,76.981,0.3003,63.677
3644,76.301,0.2904,64.27
3645,77.665,0.2782,63.91
3646,76.11,0.2755,64.924
3647,76.808,0.281,66.337
3648,75.562,0.2672,65.025
3649,75.895,0.269,64.261
3650,76.67,0.271,62.637
3651,77.401,0.2875,63.168
3652,77.213,0.2874,63.488
3653,77.512,0.2948,62.856
3654,77.365,0.2843,60.648
3655,78.059,0.2666,61.512
3656,78.833,0.289,60.704
3657,79.838,0.2883,58.045
3658,80.624,0.2721,59.128
3659,79.306,0.3082,60.393
3660,78.648,0.298,62.388
3661,80.007,0.2709,64.101
3662,79.739,0.281,64.081
3663,80.084,0.2818,63.935
3664,79.109,0.2727,63.856
3665,79.345,0.2913,61.754
3666,78.045,0.2701,62.658
3667,77.926,0.271,63.327
3668,77.406,0.2723,62.174
3669,77.43,0.2718,63.79
3670,77.005,0.2707,64.136
3671,76.774,0.2823,64.332
3672,77.639,0.2578,66.377
3673,78.105,0.2444,66.054
3674,78.142,0.2567,67.293
3675,76.827,0.2438,66.874
3676,78.022,0.2756,66.864
3677,77.524,0.2574,66.496
3678,77.652,0.2572,68.133
3679,76.795,0.286,66.766
3680,75.557,0.2933,64.929
3681,76.731,0.2851,67.763
3682,76.217,0.3012,66.833
3683,76.251,0.2973,68.974
3684,77.106,0.3048,70.317
3685,77.828,0.3017,68.952
3686,79.272,0.2853,67.599
3687,79.666,0.2959,67.285
3688,78.704,0.273,66.204
3689,79.705,0.278,66.441
3690,79.436,0.3082,67.277
3691,80.907,0.3035,67.303
3692,80.501,0.3145,66.634
3693,79.676,0.2922,66.208
3694,80.562,0.2877,64.918
3695,81.77,0.2669,65.478
3696,82.223,0.2726,65.262
3697,80.814,0.282,67.776
3698,80.658,0.2704,68.294
3699,80.095,0.274,69.191
3700,81.258,0.2974,70.259
3701,81.077,0.2866,71.045
3702,80.32,0.3081,68.414
3703,80.818,0.3067,66.817
3704,81.606,0.3166,67.918
3705,80.418,0.2946,66.998
3706,80.673,0.3063,65.873
3707,79.883,0.3013,66.615
3708,79.594,0.3129,66.741
3709,79.321,0.2891,67.54
3710,79.058,0.2882,67.231
3711,78.448,0.2969,67.112
3712,80.689,0.3104,66.135
3713,81.174,0.3152,63.447
3714,80.562,0.2897,64.11
3715,80.639,0.2931,61.59
3716,79.268,0.3083,63.15
3717,81.122,0.3036,61.468
3718,80.678,0.316,61.087
3719,80.933,0.2823,60.116
3720,80.237,0.2985,60.438
3721,79.99,0.2827,61.863
3722,80.975,0.2848,63.129
3723,80.868,0.3025,63.66
3724,80.847,0.2805,63.5
3725,81.561,0.2763,64.216
3726,80.744,0.2996,62.832
3727,79.142,0.267,64.383
3728,79.503,0.266,64.834
3729,78.982,0.2804,64.959
3730,81.298,0.273,66.586
3731,81.331,0.2804,65.132
3732,82.001,0.2876,67.244
3733,81.027,0.3018,67.49
3734,81.346,0.3133,67.631
3735,81.458,0.2888,66.842
3736,81.579,0.3298,66.725
3737,81.525,0.355,66.279
3738,82.216,0.3538,67.318
3739,81.779,0.3472,67.009
3740,79.901,0.3518,64.396
3741,78.885,0.3164,63.482
3742,78.058,0.3233,65.06
3743,77.807,0.3315,64.574
3744,77.317,0.3369,64.595
3745,77.948,0.3061,65.118
3746,76.918,0.3075,67.063
3747,78.909,0.3153,65.112
3748,78.758,0.334,66.88
3749,79.241,0.3379,65.521
3750,79.783,0.3245,64.117
3751,78.291,0.3233,66.087
3752,79.352,0.3089,65.81
3753,79.485,0.3011,66.473
3754,80.264,0.2862,63.056
3755,79.721,0.2918,63.655
3756,80.282,0.2947,64.216
3757,80.486,0.2871,62.564
3758,80.877,0.2566,62.376
3759,79.46,0.2648,62.674
3760,79.769,0.2794,62.428
3761,80.178,0.2799,63.945
3762,80.391,0.2906,63.646
3763,80.25,0.304,63.958
3764,79.432,0.305,63.123
3765,80.496,0.3003,63.106
3766,80.848,0.2953,64.352
3767,81.287,0.2964,66.273
3768,80.324,0.3064,66.622
3769,80.948,0.2852,67.755
3770,80.365,0.265,68.205
3771,81.254,0.2603,69.896
3772,79.725,0.2757,66.828
3773,78.409,0.258,66.045
3774,76.901,0.2573,64.616
3775,77.331,0.2779,62.646
3776,77.703,0.279,59.082
3777,77.984,0.2689,59.342
3778,78.632,0.2821,59.058
3779,79.199,0.2565,59.363
3780,80.849,0.2544,60.57
3781,80.733,0.248,60.135
3782,82.076,0.2562,62.038
3783,81.003,0.2678,60.92
3784,82.65,0.2558,62.656
3785,83.104,0.2718,62.382
3786,83.598,0.2756,62.433
3787,82.68,0.2597,64.039
3788,81.316,0.2461,66.798
3789,79.958,0.2917,66.998
3790,79.66,0.2802,67.246
3791,79.623,0.2625,67.61
3792,80.526,0.2689,63.731
3793,79.586,0.2625,62.819
3794,78.529,0.2553,62.743
3795,78.596,0.2657,63.442
3796,80.158,0.2397,64.974
3797,79.752,0.2804,66.009
3798,78.694,0.28,65.398
3799,77.844,0.2731,66.515
3800,77.762,0.2986,66.042
3801,79.28,0.276,65.704
3802,78.853,0.2857,64.366
3803,79.939,0.2795,65.187
3804,78.262,0.2686,64.987
3805,78.696,0.2805,65.697
3806,77.583,0.2838,65.438
3807,77.414,0.2949,65.415
3808,77.771,0.3026,64.916
3809,79.721,0.302,64.101
3810,79.184,0.3097,65.56
3811,80.194,0.3155,63.945
3812,79.686,0.3354,64.21
3813,79.178,0.3246,64.333
3814,80.176,0.3428,63.477
3815,80.78,0.3098,64.087
3816,80.299,0.324,64.193
3817,80.718,0.3297,63.956
3818,80.558,0.3329,63.657
3819,81.59,0.3082,62.176
3820,80.8,0.3183,60.896
3821,81.109,0.3113,61.842
3822,80.465,0.3065,63.065
3823,79.602,0.3118,63.326
3824,79.618,0.2799,62.314
3825,79.14,0.2829,64.376
3826,78.596,0.3025,61.961
3827,80.264,0.2896,62.637
3828,80.371,0.3016,62.668
3829,79.468,0.2912,63.243
3830,80.588,0.2924,64.36
3831,79.675,0.3059,65.074
3832,78.128,0.3097,64.933
3833,77.635,0.317,65.081
3834,77.4,0.333,66.879
3835,77.722,0.3162,65.388
3836,76.73,0.3225,66.537
3837,76.875,0.2989,65.928
3838,78.165,0.285,67.009
3839,78.631,0.2776,68.261
3840,77.603,0.2961,67.254
3841,76.437,0.2808,68.252
3842,76.406,0.2828,67.659
3843,76.19,0.2822,67.216
3844,77.471,0.2784,66.334
3845,79.636,0.2702,65.368
3846,78.354,0.277,64.255
3847,79.598,0.2916,66.396
3848,81.311,0.3122,68.529
3849,80.564,0.2944,69.145
3850,80.234,0.3197,69.041
3851,80.719,0.2905,69.287
3852,79.945,0.288,66.955
3853,80.632,0.2868,69.196
3854,81.934,0.2782,67.137
3855,81.828,0.2846,65.884
3856,81.366,0.2941,66.057
3857,80.617,0.31,65.186
3858,80.0,0.3147,67.33
3859,80.11,0.3146,67.515
3860,79.057,0.3215,68.267
3861,79.549,0.3003,70.499
3862,79.894,0.3202,70.451
3863,80.997,0.325,67.936
3864,80.834,0.3129,70.059
3865,80.75,0.3277,69.875
3866,79.402,0.3153,70.976
3867,78.84,0.2943,66.692
3868,78.764,0.2669,65.625
3869,78.967,0.2716,64.856
3870,78.961,0.2799,64.387
3871,78.563,0.2777,65.225
3872,78.57,0.2804,65.489
3873,79.709,0.2633,63.752
3874,80.158,0.2769,65.475
3875,81.196,0.2801,63.963
3876,81.372,0.2785,66.685
3877,81.118,0.2921,68.93
3878,80.499,0.2832,68.413
3879,80.731,0.292,69.751
3880,80.379,0.3066,70.703
3881,80.899,0.2949,70.539
3882,81.048,0.2837,67.608
3883,79.911,0.2846,68.133
3884,79.42,0.2952,68.188
3885,79.617,0.3078,69.171
3886,79.148,0.3037,67.587
3887,78.278,0.2965,68.871
3888,78.939,0.2734,67.762
3889,77.156,0.2819,66.877
3890,78.035,0.2652,66.763
3891,79.152,0.287,67.273
3892,78.597,0.2872,67.989
3893,78.649,0.2914,67.875
3894,78.984,0.3046,67.905
3895,80.383,0.2855,65.868
3896,80.213,0.2919,64.552
3897,78.781,0.2963,63.922
3898,77.858,0.2919,64.199
3899,76.662,0.2908,65.476
3900,75.921,0.2892,64.368
3901,76.27,0.2835,64.31
3902,77.027,0.285,64.797
3903,76.77,0.2946,64.728
3904,79.622,0.2734,66.967
3905,79.492,0.2943,68.326
3906,79.467,0.2918,66.858
3907,80.136,0.3104,64.773
3908,79.016,0.2944,65.889
3909,77.673,0.2951,66.877
3910,77.868,0.3021,66.873
3911,79.029,0.2959,67.501
3912,79.135,0.3038,65.662
3913,79.231,0.2822,66.751
3914,78.711,0.3133,66.262
3915,80.016,0.3028,66.87
3916,79.847,0.2578,66.714
3917,80.479,0.2776,66.963
3918,79.376,0.2819,65.14
3919,78.794,0.2696,64.959
3920,78.814,0.2585,64.193
3921,78.47,0.2563,62.445
3922,78.247,0.2783,62.644
3923,80.08,0.2926,62.34
3924,79.334,0.2959,62.017
3925,77.646,0.2993,63.051
3926,76.016,0.2906,65.175
3927,77.074,0.2916,65.201
3928,77.838,0.2818,60.508
3929,78.025,0.2812,62.718
3930,80.085,0.2927,62.964
3931,78.861,0.3168,64.324
3932,79.745,0.3276,65.976
3933,78.643,0.3183,65.253
3934,78.924,0.3145,66.026
3935,79.647,0.3284,67.311
3936,78.406,0.3315,65.584
3937,78.165,0.3073,65.842
3938,77.71,0.2917,66.29
3939,78.826,0.277,65.282
3940,77.339,0.2971,65.741
3941,76.542,0.286,63.531
3942,77.316,0.2906,62.842
3943,77.429,0.3024,63.918
3944,76.844,0.2882,66.46
3945,76.434,0.3043,66.591
3946,77.004,0.3186,66.87
3947,77.232,0.2984,65.086
3948,77.382,0.309,64.841
3949,78.47,0.3054,65.874
3950,78.376,0.3024,65.794
3951,78.861,0.3111,66.678
3952,78.662,0.3121,64.109
3953,78.927,0.315,65.508
3954,80.753,0.332,63.553
3955,80.013,0.3236,65.397
3956,79.483,0.3303,66.065
3957,78.904,0.3144,66.112
3958,78.19,0.3227,67.117
3959,76.906,0.2864,66.936
3960,76.668,0.3123,65.223
3961,76.671,0.2952,65.969
3962,77.873,0.3154,66.54
3963,77.382,0.2959,66.943
3964,78.34,0.2897,69.209
3965,78.371,0.2647,69.443
3966,76.943,0.3128,70.522
3967,77.258,0.2988,70.014
3968,78.252,0.2975,69.504
3969,79.336,0.3252,68.902
3970,80.431,0.3292,69.972
3971,80.242,0.315,69.111
3972,81.633,0.3079,68.555
3973,81.281,0.3086,67.103
3974,79.808,0.3307,66.092
3975,79.319,0.3271,65.304
3976,81.217,0.3503,64.05
3977,81.607,0.3414,63.677
3978,80.711,0.3243,62.937
3979,81.076,0.3294,64.352
3980,80.29,0.3172,64.421
3981,80.074,0.3047,66.108
3982,80.024,0.3138,68.701
3983,80.382,0.3259,67.442
3984,80.183,0.3397,68.304
3985,80.79,0.3279,67.925
3986,79.398,0.3126,66.536
3987,79.994,0.3273,68.357
3988,80.209,0.291,67.24
3989,80.616,0.2986,70.762
3990,80.087,0.3168,71.766
3991,80.959,0.3099,70.774
3992,80.607,0.2946,68.299
3993,80.621,0.285,67.551
3994,81.345,0.2776,70.586
3995,80.922,0.2828,69.292
3996,81.583,0.2489,70.067
3997,83.161,0.2488,70.031
3998,82.846,0.2631,68.125
3999,81.706,0.294,67.153
4000,81.538,0.2764,67.275
4001,80.529,0.2727,67.871
4002,81.172,0.2746,67.098
4003,80.214,0.254,69.724
4004,80.961,0.289,68.475
4005,81.335,0.2914,67.884
4006,79.185,0.2724,66.819
4007,79.916,0.2925,66.385
4008,79.594,0.3051,66.216
4009,80.799,0.2953,66.993
4010,82.243,0.2974,65.393
4011,81.512,0.2882,66.052
4012,81.658,0.288,65.471
4013,82.815,0.3187,63.414
4014,81.861,0.3133,62.869
4015,81.603,0.3052,61.777
4016,82.144,0.3046,63.417
4017,79.255,0.3293,63.926
4018,79.307,0.3227,63.428
4019,77.827,0.3346,63.685
4020,77.966,0.3175,62.009
4021,77.29,0.3077,63.53
4022,77.679,0.3124,63.48
4023,78.123,0.3181,64.478
4024,78.829,0.3107,66.42
4025,76.237,0.3174,68.599
4026,76.428,0.305,69.133
4027,75.124,0.301,70.909
4028,76.273,0.3145,68.767
4029,77.641,0.2988,68.64
4030,78.098,0.2865,66.038
4031,77.872,0.2947,66.302
4032,76.598,0.286,67.449
4033,78.025,0.307,67.572
4034,77.852,0.3181,67.061
4035,79.2,0.3119,66.57
4036,79.608,0.3009,63.553
4037,79.472,0.3043,62.511
4038,79.498,0.2777,61.416
4039,79.703,0.2793,60.259
4040,79.876,0.3049,60.311
4041,80.646,0.2922,59.659
4042,80.469,0.2876,61.225
4043,78.894,0.2928,62.358
4044,79.471,0.2764,61.017
4045,79.553,0.2897,60.595
4046,79.861,0.2785,64.411
4047,79.827,0.3014,63.047
4048,80.073,0.3024,64.652
4049,82.125,0.2919,65.314
4050,83.051,0.2953,66.53
4051,82.135,0.3023,65.842
4052,81.357,0.2772,66.779
4053,79.075,0.2884,64.437
4054,78.783,0.3056,64.041
4055,77.469,0.3141,63.808
4056,77.154,0.2982,62.547
4057,78.331,0.2976,62.47
4058,78.839,0.2932,60.419
4059,79.47,0.3092,61.854
4060,80.484,0.3249,60.974
4061,78.974,0.3191,62.262
4062,78.937,0.3266,63.123
4063,78.691,0.3014,63.931
4064,77.796,0.3076,65.684
4065,77.85,0.318,68.558
4066,76.66,0.3212,67.716
4067,75.959,0.2928,66.298
4068,76.704,0.3026,64.896
4069,75.523,0.306,65.818
4070,75.223,0.3249,65.036
4071,77.143,0.3133,64.093
4072,75.372,0.2892,65.484
4073,75.406,0.2844,66.949
4074,76.2,0.3102,65.939
4075,76.023,0.3024,64.433
4076,77.071,0.3082,63.706
4077,78.074,0.3163,63.075
4078,78.1,0.3248,63.845
4079,78.298,0.3218,62.258
4080,77.526,0.3193,63.885
4081,78.935,0.3131,64.071
4082,79.8,0.3015,65.351
4083,79.061,0.2961,64.315
4084,79.351,0.2992,63.156
4085,80.08,0.3099,64.65
4086,80.646,0.3166,65.216
4087,81.621,0.3039,65.319
4088,79.834,0.3166,64.823
4089,78.287,0.3107,64.639
4090,78.384,0.3154,64.332
4091,78.739,0.3064,65.629
4092,80.013,0.3138,64.507
4093,80.767,0.2973,64.396
4094,78.024,0.3114,65.413
4095,79.586,0.3296,64.821
4096,79.994,0.3014,63.807
4097,80.104,0.2749,64.396
4098,79.168,0.288,64.775
4099,79.412,0.2803,64.543
4100,78.008,0.2797,66.608
4101,78.392,0.2808,65.351
4102,78.459,0.2906,65.485
4103,77.282,0.3021,66.626
4104,75.729,0.3225,67.412
4105,74.628,0.3114,67.429
4106,75.495,0.3136,67.593
4107,75.148,0.2955,66.349
4108,75.922,0.2889,66.639
4109,76.291,0.2787,66.684
4110,77.015,0.3025,66.834
4111,77.594,0.2967,69.159
4112,75.982,0.3044,70.965
4113,76.076,0.3175,71.257
4114,76.845,0.3149,70.015
4115,77.392,0.3203,69.07
4116,77.981,0.3023,66.453
4117,79.153,0.2905,67.597
4118,77.456,0.297,66.046
4119,78.39,0.31,66.151
4120,78.347,0.2885,67.311
4121,77.806,0.2972,65.476
4122,77.402,0.296,64.529
4123,78.585,0.2929,65.539
4124,80.598,0.2894,67.468
4125,80.388,0.28,66.367
4126,80.214,0.281,66.712
4127,79.249,0.2717,67.255
4128,79.796,0.2767,67.815
4129,79.891,0.2808,67.47
4130,79.2,0.2832,67.023
4131,78.817,0.3021,66.038
4132,77.924,0.2854,64.808
4133,78.94,0.2922,66.703
4134,78.784,0.2751,65.273
4135,79.694,0.2914,65.063
4136,79.159,0.2777,63.503
4137,79.262,0.2936,64.122
4138,80.345,0.3045,63.964
4139,80.186,0.2997,63.138
4140,78.755,0.2938,62.848
4141,78.502,0.2823,63.829
4142,78.544,0.2863,65.464
4143,78.99,0.2998,63.618
4144,79.393,0.2941,61.754
4145,79.387,0.2719,63.682
4146,79.502,0.3018,62.752
4147,79.308,0.2873,61.409
4148,79.331,0.2709,61.745
4149,79.741,0.2731,61.819
4150,78.277,0.2809,60.254
4151,78.518,0.261,61.048
4152,79.465,0.2746,61.21
4153,80.519,0.287,62.525
4154,80.679,0.2817,65.176
4155,79.483,0.3038,64.334
4156,79.91,0.3013,65.479
4157,81.27,0.2975,66.693
4158,81.077,0.3343,63.875
4159,80.879,0.2911,64.039
4160,79.452,0.3116,63.462
4161,80.901,0.296,65.244
4162,81.83,0.3017,62.175
4163,81.031,0.307,60.681
4164,80.722,0.3068,60.354
4165,80.592,0.2966,61.594
4166,80.283,0.3168,60.856
4167,80.144,0.3043,62.346
4168,80.673,0.2946,61.044
4169,79.596,0.3012,61.353
4170,81.036,0.2895,62.328
4171,81.549,0.288,61.84
4172,79.639,0.2934,62.243
4173,78.954,0.2942,59.725
4174,78.794,0.3108,61.027
4175,79.528,0.2796,59.914
4176,80.493,0.2884,59.983
4177,79.549,0.2809,62.174
4178,80.499,0.2779,63.072
4179,80.489,0.2963,63.194
4180,79.884,0.3023,64.965
4181,79.297,0.2856,62.916
4182,79.846,0.2716,63.463
4183,79.995,0.2734,63.479
4184,80.518,0.2948,64.82
4185,80.571,0.3224,65.728
4186,80.087,0.3058,66.488
4187,79.165,0.3086,66.431
4188,78.936,0.3235,66.453
4189,80.107,0.3037,68.093
4190,78.754,0.2952,67.291
4191,79.347,0.3155,66.316
4192,79.574,0.3341,66.259
4193,77.946,0.3422,66.947
4194,78.843,0.3205,67.285
4195,78.848,0.333,65.251
4196,77.613,0.2944,65.222
4197,80.5,0.3123,64.789
4198,80.445,0.3161,65.511
4199,80.941,0.3204,65.174
4200,79.453,0.2943,65.968
4201,78.392,0.3131,66.392
4202,78.655,0.3204,66.523
4203,79.269,0.3115,66.892
4204,79.764,0.3092,64.599
4205,79.92,0.3011,63.714
4206,80.668,0.3101,65.121
4207,81.24,0.3009,65.949
4208,82.109,0.3074,66.167
4209,81.296,0.3145,65.773
4210,82.051,0.2964,64.594
4211,83.237,0.3055,63.277
4212,82.749,0.3002,64.186
4213,83.371,0.3201,63.419
4214,83.338,0.3036,61.963
4215,83.369,0.3336,62.364
4216,82.942,0.3375,63.366
4217,81.853,0.3344,62.32
4218,82.381,0.3222,62.432
4219,82.863,0.3351,62.844
4220,82.502,0.3398,67.214
4221,82.317,0.3419,68.128
4222,83.068,0.3389,68.627
4223,80.806,0.3307,66.424
4224,80.732,0.3426,66.942
4225,79.747,0.3123,68.3
4226,80.699,0.326,66.838
4227,81.896,0.3328,66.324
4228,82.379,0.3187,65.038
4229,81.976,0.3187,62.512
4230,80.05,0.2996,63.853
4231,80.746,0.29,63.373
4232,79.755,0.2991,65.225
4233,78.55,0.3029,64.767
4234,79.343,0.2972,64.275
4235,79.217,0.3147,65.145
4236,78.444,0.2972,66.819
4237,78.486,0.3069,66.166
4238,77.757,0.2875,64.474
4239,76.651,0.2862,64.426
4240,77.507,0.3005,66.844
4241,79.553,0.2874,67.312
4242,79.544,0.2915,65.251
4243,79.316,0.2955,66.193
4244,80.715,0.3041,66.046
4245,81.33,0.3028,65.339
4246,81.322,0.2876,66.128
4247,82.44,0.3055,66.675
4248,82.268,0.3067,65.012
4249,81.256,0.3132,64.654
4250,82.683,0.3182,64.022
4251,82.101,0.3163,62.001
4252,80.632,0.3158,63.251
4253,80.369,0.2949,66.425
4254,79.678,0.2999,65.365
4255,79.431,0.3021,65.932
4256,78.505,0.3167,64.513
4257,79.75,0.3169,64.418
4258,79.931,0.3031,64.477
4259,79.416,0.2903,61.971
4260,77.964,0.2989,61.831
4261,78.56,0.2979,62.269
4262,79.621,0.2919,61.798
4263,79.628,0.2549,62.299
4264,81.455,0.2516,63.541
4265,80.135,0.2621,63.282
4266,79.322,0.2755,63.689
4267,79.203,0.2832,63.626
4268,78.69,0.2911,64.07
4269,77.257,0.2736,64.108
4270,78.097,0.2664,64.739
4271,77.075,0.2717,65.496
4272,77.173,0.2978,66.619
4273,77.568,0.3158,67.542
4274,77.91,0.3017,68.537
4275,77.149,0.3084,67.015
4276,77.208,0.2984,67.967
4277,76.541,0.3056,66.335
4278,76.439,0.3233,66.125
4279,75.038,0.2893,65.385
4280,75.877,0.3027,63.881
4281,77.916,0.2896,62.692
4282,79.644,0.2641,63.965
4283,79.628,0.2826,61.333
4284,79.427,0.2914,62.016
4285,79.041,0.3015,62.862
4286,78.611,0.2789,62.894
4287,79.535,0.2773,62.969
4288,79.393,0.2857,63.502
4289,78.542,0.2736,62.756
4290,78.052,0.2739,61.744
4291,78.399,0.3196,62.064
4292,79.45,0.3136,63.159
4293,78.303,0.3126,63.678
4294,78.926,0.3312,63.785
4295,79.688,0.3369,62.511
4296,79.525,0.3217,62.043
4297,80.369,0.3166,63.477
4298,80.182,0.3195,65.401
4299,79.182,0.3273,64.1
4300,78.308,0.3247,65.393
4301,79.29,0.3379,67.283
4302,80.549,0.3262,68.039
4303,79.63,0.3034,69.377
4304,80.207,0.342,67.79
4305,81.381,0.3199,66.241
4306,81.184,0.3065,65.764
4307,82.241,0.3053,65.759
4308,83.905,0.3164,64.785
4309,83.01,0.2957,62.578
4310,82.228,0.2907,64.368
4311,81.933,0.2668,65.573
4312,81.408,0.2639,63.803
4313,81.662,0.2716,65.116
4314,81.19,0.279,64.705
4315,82.657,0.3008,65.64
4316,82.134,0.3137,65.212
4317,81.601,0.3136,64.492
4318,81.161,0.3082,64.143
4319,81.055,0.297,64.875
4320,80.065,0.2985,64.698
4321,82.0,0.2757,65.004
4322,82.85,0.2768,65.055
4323,81.538,0.2805,64.934
4324,81.55,0.2915,64.058
4325,81.126,0.301,63.305
4326,81.183,0.3212,63.718
4327,82.615,0.3168,65.993
4328,81.798,0.3054,65.581
4329,79.757,0.2983,65.044
4330,79.767,0.3035,64.862
4331,78.601,0.2911,63.422
4332,78.831,0.3037,64.407
4333,80.915,0.3049,66.288
4334,81.282,0.2858,67.096
4335,82.183,0.2761,65.016
4336,81.369,0.3082,66.162
4337,80.991,0.3079,67.482
4338,80.046,0.2926,67.073
4339,79.305,0.2919,66.289
4340,78.609,0.2873,66.006
4341,78.45,0.2928,65.614
4342,78.653,0.2889,65.815
4343,79.891,0.3139,65.175
4344,80.332,0.3001,65.927
4345,81.028,0.3124,67.193
4346,79.715,0.3178,67.515
4347,79.637,0.3195,69.25
4348,78.2,0.3317,68.473
4349,78.656,0.3021,68.037
4350,79.871,0.305,68.029
4351,79.25,0.3116,69.166
4352,79.364,0.291,69.512
4353,79.956,0.3019,70.275
4354,79.004,0.2891,68.311
4355,79.798,0.3033,68.319
4356,80.263,0.3154,66.675
4357,79.849,0.2996,65.217
4358,79.485,0.3012,63.653
4359,79.335,0.292,65.346
4360,79.642,0.2834,66.294
4361,78.738,0.2874,69.679
4362,77.977,0.2866,68.401
4363,76.604,0.3047,68.329
4364,76.934,0.3055,68.483
4365,77.615,0.3052,66.185
4366,77.906,0.3132,65.565
4367,77.814,0.3023,65.966
4368,77.075,0.3172,67.077
4369,76.951,0.3113,67.35
4370,76.014,0.3127,64.427
4371,76.081,0.3067,63.025
4372,75.649,0.3361,63.974
4373,76.377,0.3175,63.45
4374,75.53,0.3107,64.583
4375,75.872,0.31,66.174
4376,76.422,0.3065,65.561
4377,75.294,0.3046,66.151
4378,75.39,0.2997,65.514
4379,76.167,0.2926,65.133
4380,77.433,0.3016,63.531
4381,75.832,0.2902,63.331
4382,75.76,0.2751,64.44
4383,77.123,0.2812,65.295
4384,78.228,0.2979,66.738
4385,78.34,0.286,66.672
4386,76.772,0.2773,67.249
4387,76.49,0.2808,66.696
4388,78.809,0.2663,68.43
4389,79.35,0.2772,68.149
4390,78.486,0.3042,66.471
4391,79.605,0.3039,66.998
4392,79.648,0.2988,66.526
4393,80.516,0.3048,67.317
4394,79.996,0.3126,66.375
4395,81.154,0.2924,66.652
4396,79.38,0.2984,65.051
4397,79.663,0.309,68.12
4398,80.267,0.295,70.257
4399,79.173,0.296,68.802
4400,78.678,0.2931,67.726
4401,79.029,0.3273,69.369
4402,78.839,0.3348,68.149
4403,78.398,0.3455,68.904
4404,79.098,0.3316,67.503
4405,80.909,0.3001,64.772
4406,82.631,0.2968,64.822
4407,83.484,0.3079,62.551
4408,83.103,0.3146,61.535
4409,83.388,0.2982,62.334
4410,85.248,0.3227,62.579
4411,84.296,0.3037,61.228
4412,84.6,0.2964,63.91
4413,84.796,0.2967,66.042
4414,84.344,0.2918,65.965
4415,84.558,0.3084,65.671
4416,83.388,0.3276,65.356
4417,82.881,0.3006,65.719
4418,82.861,0.2956,66.334
4419,82.257,0.296,64.565
4420,82.534,0.2973,66.221
4421,80.969,0.2806,65.677
4422,81.206,0.3178,65.535
4423,80.197,0.3111,64.952
4424,79.482,0.3112,64.679
4425,79.802,0.3042,63.347
4426,81.009,0.3018,63.082
4427,78.981,0.2994,62.162
4428,79.507,0.2947,62.585
4429,79.71,0.293,61.348
4430,80.151,0.3011,61.585
4431,81.081,0.2801,62.019
4432,81.031,0.2796,62.36
4433,80.447,0.2998,62.459
4434,80.51,0.2888,60.499
4435,81.277,0.2977,61.861
4436,80.846,0.2927,64.048
4437,80.342,0.2999,66.392
4438,80.744,0.29,65.122
4439,80.153,0.3023,64.813
4440,78.844,0.2881,65.501
4441,77.9,0.2965,65.634
4442,76.673,0.2722,65.01
4443,78.379,0.2841,62.936
4444,77.997,0.28,61.197
4445,77.409,0.2823,59.916
4446,77.603,0.2772,59.951
4447,77.154,0.2809,60.781
4448,77.949,0.2582,60.272
4449,77.76,0.2554,60.014
4450,78.384,0.2638,61.83
4451,79.385,0.2705,61.191
4452,80.518,0.2574,60.215
4453,80.181,0.2508,59.422
4454,81.748,0.2772,59.919
