Episode,Scenario,Condition,CM_LateralDeviation_m,Observed_LateralDeviation_m,RelativeDegradation_percent
340,C,RM,0.8439,1.0118,19.9
340,C,RA,0.8425,1.1074,31.45
341,C,RM,0.8415,1.017,20.85
341,C,RA,0.8411,1.0882,29.38
342,C,RM,0.83,1.0082,21.47
342,C,RA,0.8438,1.0541,24.92
343,C,RM,0.8338,0.9982,19.71
343,C,RA,0.8401,1.0307,22.69
344,C,RM,0.8336,0.9733,16.76
344,C,RA,0.8415,1.0935,29.95
345,C,RM,0.8237,1.0172,23.49
345,C,RA,0.8392,1.0731,27.88
346,C,RM,0.8582,1.0023,16.8
346,C,RA,0.8311,1.0782,29.73
347,C,RM,0.8387,0.9878,17.77
347,C,RA,0.8377,1.056,26.05
348,C,RM,0.8356,0.9925,18.78
348,C,RA,0.825,1.0605,28.54
349,C,RM,0.8377,0.9655,15.25
349,C,RA,0.8357,1.0726,28.35
350,C,RM,0.8315,0.9875,18.76
350,C,RA,0.8215,1.0726,30.56
351,C,RM,0.8388,0.9735,16.06
351,C,RA,0.8458,1.0812,27.83
352,C,RM,0.8423,0.9618,14.18
352,C,RA,0.829,1.0622,28.14
353,C,RM,0.8289,1.0055,21.3
353,C,RA,0.8297,1.1244,35.52
354,C,RM,0.8336,0.9898,18.74
354,C,RA,0.8223,1.0757,30.8
355,C,RM,0.8386,0.9899,18.03
355,C,RA,0.8331,1.0604,27.28
356,C,RM,0.8162,0.9886,21.13
356,C,RA,0.8428,1.0198,21.01
357,C,RM,0.8412,0.9964,18.45
357,C,RA,0.831,1.0544,26.87
358,C,RM,0.8289,0.9714,17.2
358,C,RA,0.8403,1.0372,23.43
359,C,RM,0.8241,1.0127,22.89
359,C,RA,0.8391,1.0736,27.95
360,C,RM,0.8402,0.9823,16.91
360,C,RA,0.8511,1.0696,25.68
361,C,RM,0.8227,0.9774,18.81
361,C,RA,0.8437,1.0941,29.68
362,C,RM,0.8322,0.9843,18.27
362,C,RA,0.843,1.1116,31.86
363,C,RM,0.842,0.9831,16.76
363,C,RA,0.8323,1.0836,30.19
364,C,RM,0.8312,0.9795,17.84
364,C,RA,0.8368,1.0844,29.6
365,C,RM,0.8492,0.997,17.41
365,C,RA,0.8347,1.0572,26.65
366,C,RM,0.8613,0.9645,11.98
366,C,RA,0.8187,1.0588,29.33
367,C,RM,0.8349,1.0097,20.94
367,C,RA,0.8335,1.0831,29.95
368,C,RM,0.8348,1.0225,22.48
368,C,RA,0.8429,1.0906,29.39
369,C,RM,0.8318,1.0015,20.4
369,C,RA,0.8319,1.0616,27.61
370,C,RM,0.8239,0.9887,20.01
370,C,RA,0.8417,1.0814,28.47
371,C,RM,0.8283,1.0106,22.0
371,C,RA,0.8486,1.0807,27.34
372,C,RM,0.8466,0.9771,15.42
372,C,RA,0.842,1.0731,27.45
373,C,RM,0.8195,0.9753,19.0
373,C,RA,0.8257,1.0538,27.62
374,C,RM,0.838,0.9654,15.21
374,C,RA,0.8225,1.0785,31.12
375,C,RM,0.8279,1.0055,21.45
375,C,RA,0.84,1.0954,30.41
376,C,RM,0.8323,0.9877,18.67
376,C,RA,0.8352,1.0459,25.22
377,C,RM,0.8288,1.0153,22.49
377,C,RA,0.8253,1.1016,33.47
378,C,RM,0.8451,0.9702,14.8
378,C,RA,0.8344,1.0642,27.54
379,C,RM,0.8398,0.985,17.29
379,C,RA,0.848,1.0726,26.5
380,C,RM,0.8324,1.0096,21.29
380,C,RA,0.8476,1.0416,22.89
381,C,RM,0.8353,0.9859,18.03
381,C,RA,0.8257,1.0628,28.72
382,C,RM,0.8387,0.9771,16.5
382,C,RA,0.837,1.0536,25.88
383,C,RM,0.8278,0.9803,18.42
383,C,RA,0.8396,1.0563,25.81
384,C,RM,0.8346,0.9981,19.59
384,C,RA,0.8307,1.0644,28.13
385,C,RM,0.8349,0.9816,17.57
385,C,RA,0.8305,1.058,27.4
386,C,RM,0.8215,0.9828,19.64
386,C,RA,0.8302,1.0621,27.93
387,C,RM,0.8488,0.9711,14.41
387,C,RA,0.832,1.0748,29.18
388,C,RM,0.8363,1.007,20.4
388,C,RA,0.8448,1.0648,26.05
389,C,RM,0.8307,0.9817,18.19
389,C,RA,0.8255,1.104,33.73
390,C,RM,0.8473,0.9689,14.35
390,C,RA,0.8461,1.0793,27.56
391,C,RM,0.8414,1.0179,20.96
391,C,RA,0.8321,1.0584,27.2
392,C,RM,0.8421,0.9821,16.63
392,C,RA,0.8345,1.0603,27.05
393,C,RM,0.8247,0.9886,19.87
393,C,RA,0.8308,1.0775,29.7
394,C,RM,0.829,1.0271,23.89
394,C,RA,0.8288,1.0819,30.53
395,C,RM,0.8299,0.9969,20.13
395,C,RA,0.8447,1.0459,23.83
396,C,RM,0.8259,0.9987,20.93
396,C,RA,0.8418,1.0732,27.48
397,C,RM,0.8299,1.0073,21.38
397,C,RA,0.8341,1.053,26.24
398,C,RM,0.8379,0.9884,17.95
398,C,RA,0.8188,1.0426,27.34
399,C,RM,0.8315,1.0053,20.91
399,C,RA,0.8393,1.0982,30.85
400,C,RM,0.8493,0.9831,15.75
400,C,RA,0.844,1.0721,27.03
401,C,RM,0.8301,0.9981,20.24
401,C,RA,0.8352,1.084,29.79
402,C,RM,0.837,1.0164,21.43
402,C,RA,0.8365,1.061,26.84
403,C,RM,0.8273,0.9975,20.57
403,C,RA,0.8432,1.0877,29.0
404,C,RM,0.8343,0.9768,17.07
404,C,RA,0.8325,1.0915,31.12
405,C,RM,0.8419,0.9787,16.25
405,C,RA,0.8192,1.0968,33.89
406,C,RM,0.833,0.996,19.56
406,C,RA,0.8275,1.0653,28.73
407,C,RM,0.8399,1.0036,19.5
407,C,RA,0.8378,1.0783,28.71
408,C,RM,0.8378,0.9547,13.94
408,C,RA,0.8312,1.0946,31.7
409,C,RM,0.8312,0.9743,17.22
409,C,RA,0.8244,1.0615,28.77
410,C,RM,0.8142,1.0067,23.65
410,C,RA,0.8238,1.0908,32.41
411,C,RM,0.8249,1.0121,22.7
411,C,RA,0.8245,1.0705,29.84
412,C,RM,0.8359,1.0003,19.66
412,C,RA,0.8307,1.0775,29.71
413,C,RM,0.8308,0.9919,19.4
413,C,RA,0.8173,1.0816,32.33
414,C,RM,0.8164,1.0149,24.31
414,C,RA,0.8246,1.0899,32.17
415,C,RM,0.8348,1.0173,21.86
415,C,RA,0.8301,1.0805,30.16
416,C,RM,0.835,1.0008,19.86
416,C,RA,0.8079,1.0584,31.0
417,C,RM,0.8403,1.0143,20.72
417,C,RA,0.8366,1.047,25.15
418,C,RM,0.8344,0.9742,16.75
418,C,RA,0.8398,1.0736,27.83
419,C,RM,0.8329,0.993,19.22
419,C,RA,0.8391,1.0969,30.72
420,C,RM,0.836,1.0116,21.0
420,C,RA,0.8293,1.0673,28.7
421,C,RM,0.8481,1.0122,19.35
421,C,RA,0.8436,1.0783,27.82
422,C,RM,0.8332,0.9912,18.96
422,C,RA,0.8382,1.0856,29.53
423,C,RM,0.8398,0.9856,17.36
423,C,RA,0.8298,1.0762,29.7
424,C,RM,0.8294,1.0091,21.66
424,C,RA,0.8329,1.079,29.55
425,C,RM,0.8255,0.9816,18.91
425,C,RA,0.8349,1.059,26.84
426,C,RM,0.8348,0.9776,17.11
426,C,RA,0.844,1.0601,25.61
427,C,RM,0.8344,0.9899,18.63
427,C,RA,0.8317,1.0876,30.76
428,C,RM,0.8397,0.9985,18.91
428,C,RA,0.8306,1.081,30.15
429,C,RM,0.8286,0.9837,18.71
429,C,RA,0.8428,1.0523,24.86
430,C,RM,0.8442,0.9527,12.85
430,C,RA,0.8221,1.0606,29.01
431,C,RM,0.8336,0.9675,16.07
431,C,RA,0.8218,1.0626,29.29
432,C,RM,0.8202,0.9686,18.09
432,C,RA,0.8361,1.0926,30.68
433,C,RM,0.8227,0.9564,16.25
433,C,RA,0.8363,1.0751,28.56
434,C,RM,0.8434,1.0006,18.64
434,C,RA,0.8164,1.0605,29.9
435,C,RM,0.84,0.9746,16.02
435,C,RA,0.8391,1.0646,26.86
436,C,RM,0.8474,0.9844,16.18
436,C,RA,0.8338,1.0748,28.9
437,C,RM,0.8194,0.9979,21.79
437,C,RA,0.8261,1.0524,27.39
438,C,RM,0.8479,0.9701,14.42
438,C,RA,0.8184,1.0874,32.87
439,C,RM,0.8275,0.9878,19.36
439,C,RA,0.8279,1.1136,34.51
440,C,RM,0.8323,0.9824,18.03
440,C,RA,0.8342,1.0662,27.81
441,C,RM,0.8368,0.998,19.27
441,C,RA,0.8248,1.0761,30.47
442,C,RM,0.8407,0.999,18.83
442,C,RA,0.8322,1.0802,29.79
443,C,RM,0.8457,0.9888,16.92
443,C,RA,0.8304,1.0856,30.72
444,C,RM,0.8215,0.995,21.12
444,C,RA,0.8218,1.0863,32.19
445,C,RM,0.8299,0.987,18.92
445,C,RA,0.844,1.0715,26.95
446,C,RM,0.8349,0.975,16.78
446,C,RA,0.8396,1.0714,27.6
447,C,RM,0.8277,1.0049,21.41
447,C,RA,0.8182,1.0852,32.64
448,C,RM,0.845,0.9781,15.75
448,C,RA,0.835,1.0741,28.63
449,C,RM,0.8475,0.9924,17.1
449,C,RA,0.8293,1.0946,31.99
450,C,RM,0.8275,0.9804,18.48
450,C,RA,0.8405,1.0851,29.11
451,C,RM,0.8325,0.9928,19.26
451,C,RA,0.8238,1.0853,31.74
452,C,RM,0.8238,1.0223,24.09
452,C,RA,0.8406,1.0785,28.3
453,C,RM,0.8195,0.9904,20.85
453,C,RA,0.8412,1.1046,31.32
454,C,RM,0.831,0.9831,18.3
454,C,RA,0.8398,1.0716,27.59
455,C,RM,0.8369,0.9737,16.34
455,C,RA,0.8355,1.075,28.67
456,C,RM,0.8329,0.9956,19.54
456,C,RA,0.835,1.0866,30.13
457,C,RM,0.828,1.0258,23.88
457,C,RA,0.8348,1.0906,30.64
458,C,RM,0.8169,0.9931,21.57
458,C,RA,0.8399,1.0925,30.07
459,C,RM,0.8254,0.9797,18.7
459,C,RA,0.8348,1.0653,27.6
460,C,RM,0.8416,1.0054,19.46
460,C,RA,0.8184,1.0975,34.11
461,C,RM,0.8349,0.9841,17.88
461,C,RA,0.8276,1.0906,31.78
462,C,RM,0.8315,0.9566,15.05
462,C,RA,0.8408,1.0681,27.03
463,C,RM,0.838,0.981,17.07
463,C,RA,0.8371,1.0801,29.03
464,C,RM,0.8242,1.0213,23.91
464,C,RA,0.841,1.0652,26.66
465,C,RM,0.8244,0.9878,19.82
465,C,RA,0.8256,1.0825,31.11
466,C,RM,0.8385,0.9956,18.73
466,C,RA,0.828,1.0708,29.32
467,C,RM,0.8401,0.9771,16.31
467,C,RA,0.8387,1.0686,27.42
468,C,RM,0.8323,0.9776,17.45
468,C,RA,0.8287,1.0703,29.15
469,C,RM,0.8346,0.9929,18.97
469,C,RA,0.8528,1.0897,27.79
470,C,RM,0.8462,0.9852,16.42
470,C,RA,0.8342,1.0716,28.47
471,C,RM,0.8511,1.0081,18.44
471,C,RA,0.8455,1.0506,24.25
472,C,RM,0.8352,1.0036,20.16
472,C,RA,0.8335,1.0715,28.56
473,C,RM,0.8415,0.9684,15.08
473,C,RA,0.8289,1.0822,30.56
474,C,RM,0.8474,0.9443,11.44
474,C,RA,0.8242,1.0598,28.58
475,C,RM,0.8304,1.0046,20.98
475,C,RA,0.826,1.0925,32.26
476,C,RM,0.8366,0.9954,18.98
476,C,RA,0.8379,1.0708,27.79
477,C,RM,0.8363,0.9848,17.76
477,C,RA,0.8345,1.0764,29.0
478,C,RM,0.8319,0.9808,17.89
478,C,RA,0.8431,1.0846,28.64
479,C,RM,0.8285,0.9981,20.47
479,C,RA,0.8331,1.0808,29.74
480,C,RM,0.8259,1.0165,23.09
480,C,RA,0.829,1.0492,26.56
481,C,RM,0.8474,0.9783,15.45
481,C,RA,0.839,1.0634,26.75
482,C,RM,0.8423,0.9895,17.48
482,C,RA,0.8366,1.041,24.43
483,C,RM,0.8373,0.9952,18.87
483,C,RA,0.8212,1.0757,30.98
484,C,RM,0.8218,0.9824,19.54
484,C,RA,0.8434,1.0777,27.78
485,C,RM,0.8353,1.0133,21.3
485,C,RA,0.8305,1.0773,29.72
486,C,RM,0.8369,0.9843,17.61
486,C,RA,0.8408,1.0562,25.62
487,C,RM,0.8233,1.0124,22.98
487,C,RA,0.8412,1.0771,28.05
488,C,RM,0.8294,0.9682,16.74
488,C,RA,0.8302,1.0686,28.71
489,C,RM,0.8331,1.0055,20.69
489,C,RA,0.827,1.0438,26.22
490,C,RM,0.8356,1.0015,19.86
490,C,RA,0.8382,1.0557,25.95
491,C,RM,0.8399,0.9644,14.83
491,C,RA,0.839,1.0643,26.86
492,C,RM,0.8367,0.9916,18.51
492,C,RA,0.821,1.0544,28.43
493,C,RM,0.8208,0.9962,21.38
493,C,RA,0.8238,1.1092,34.65
494,C,RM,0.83,0.9935,19.69
494,C,RA,0.8267,1.077,30.28
495,C,RM,0.8286,0.9801,18.29
495,C,RA,0.8341,1.0442,25.19
496,C,RM,0.8431,0.9859,16.94
496,C,RA,0.8445,1.0683,26.5
497,C,RM,0.8299,0.9888,19.14
497,C,RA,0.8366,1.0578,26.44
498,C,RM,0.8246,0.9776,18.55
498,C,RA,0.8346,1.0718,28.43
499,C,RM,0.8387,0.9791,16.74
499,C,RA,0.8396,1.0544,25.58
500,C,RM,0.8366,0.988,18.1
500,C,RA,0.8382,1.1056,31.91
